Code,activity value required?,data category,ert valid,last inventory year,last updated date,map to,option group,option set,scc level four,scc level one,scc level three,scc level two,sector,short name,status,tier 1 code,tier 1 description,tier 2 code,tier 2 description,tier 3 code,tier 3 description,usage notes
2415125350,No,Nonpoint,,1999,3/14/2012,,,,Perchloroethylene,Solvent Utilization,Industrial Machinery and Equipment (SIC 35): Open Top Degreasing,Degreasing,Solvent - Degreasing,,Retired,8,Solvent Utilization,1,Degreasing,99,Other,
2415125370,No,Nonpoint,,1999,3/14/2012,,,,Special Naphthas,Solvent Utilization,Industrial Machinery and Equipment (SIC 35): Open Top Degreasing,Degreasing,Solvent - Degreasing,,Retired,8,Solvent Utilization,1,Degreasing,99,Other,
2415125385,No,Nonpoint,,1999,3/14/2012,,,,Trichloroethylene,Solvent Utilization,Industrial Machinery and Equipment (SIC 35): Open Top Degreasing,Degreasing,Solvent - Degreasing,,Retired,8,Solvent Utilization,1,Degreasing,99,Other,
2415125999,No,Nonpoint,,1999,3/14/2012,,,,Solvents: NEC,Solvent Utilization,Industrial Machinery and Equipment (SIC 35): Open Top Degreasing,Degreasing,Solvent - Degreasing,,Retired,8,Solvent Utilization,1,Degreasing,99,Other,
2415130000,No,Nonpoint,No,2013,8/26/2015,2415000000,,,Total: All Solvent Types,Solvent Utilization,Electronic and Other Elec. (SIC 36): Open Top Degreasing,Degreasing,Solvent - Degreasing,,Retired,8,Solvent Utilization,1,Degreasing,99,Other,
2415130300,No,Nonpoint,,1999,3/14/2012,,,,Monochlorobenzene,Solvent Utilization,Electronic and Other Elec. (SIC 36): Open Top Degreasing,Degreasing,Solvent - Degreasing,,Retired,8,Solvent Utilization,1,Degreasing,99,Other,
2415130350,No,Nonpoint,,1999,3/14/2012,,,,Perchloroethylene,Solvent Utilization,Electronic and Other Elec. (SIC 36): Open Top Degreasing,Degreasing,Solvent - Degreasing,,Retired,8,Solvent Utilization,1,Degreasing,99,Other,
2415130370,No,Nonpoint,,1999,3/14/2012,,,,Special Naphthas,Solvent Utilization,Electronic and Other Elec. (SIC 36): Open Top Degreasing,Degreasing,Solvent - Degreasing,,Retired,8,Solvent Utilization,1,Degreasing,99,Other,
2415130385,No,Nonpoint,,1999,3/14/2012,,,,Trichloroethylene,Solvent Utilization,Electronic and Other Elec. (SIC 36): Open Top Degreasing,Degreasing,Solvent - Degreasing,,Retired,8,Solvent Utilization,1,Degreasing,99,Other,
2415130999,No,Nonpoint,,1999,3/14/2012,,,,Solvents: NEC,Solvent Utilization,Electronic and Other Elec. (SIC 36): Open Top Degreasing,Degreasing,Solvent - Degreasing,,Retired,8,Solvent Utilization,1,Degreasing,99,Other,
2415135000,No,Nonpoint,,,3/14/2012,,,,Total: All Solvent Types,Solvent Utilization,Transportation Equipment (SIC 37): Open Top Degreasing,Degreasing,Solvent - Degreasing,,Active,8,Solvent Utilization,1,Degreasing,99,Other,
2415135300,No,Nonpoint,,1999,3/14/2012,,,,Monochlorobenzene,Solvent Utilization,Transportation Equipment (SIC 37): Open Top Degreasing,Degreasing,Solvent - Degreasing,,Retired,8,Solvent Utilization,1,Degreasing,99,Other,
2415135350,No,Nonpoint,,1999,3/14/2012,,,,Perchloroethylene,Solvent Utilization,Transportation Equipment (SIC 37): Open Top Degreasing,Degreasing,Solvent - Degreasing,,Retired,8,Solvent Utilization,1,Degreasing,99,Other,
2415135370,No,Nonpoint,,1999,3/14/2012,,,,Special Naphthas,Solvent Utilization,Transportation Equipment (SIC 37): Open Top Degreasing,Degreasing,Solvent - Degreasing,,Retired,8,Solvent Utilization,1,Degreasing,99,Other,
2415135385,No,Nonpoint,,1999,3/14/2012,,,,Trichloroethylene,Solvent Utilization,Transportation Equipment (SIC 37): Open Top Degreasing,Degreasing,Solvent - Degreasing,,Retired,8,Solvent Utilization,1,Degreasing,99,Other,
2415135999,No,Nonpoint,,1999,3/14/2012,,,,Solvents: NEC,Solvent Utilization,Transportation Equipment (SIC 37): Open Top Degreasing,Degreasing,Solvent - Degreasing,,Retired,8,Solvent Utilization,1,Degreasing,99,Other,
2415140000,No,Nonpoint,,,3/14/2012,,,,Total: All Solvent Types,Solvent Utilization,Instruments and Related Products (SIC 38): Open Top Degreasing,Degreasing,Solvent - Degreasing,,Active,8,Solvent Utilization,1,Degreasing,99,Other,
2415140300,No,Nonpoint,,1999,3/14/2012,,,,Monochlorobenzene,Solvent Utilization,Instruments and Related Products (SIC 38): Open Top Degreasing,Degreasing,Solvent - Degreasing,,Retired,8,Solvent Utilization,1,Degreasing,99,Other,
2415140350,No,Nonpoint,,1999,3/14/2012,,,,Perchloroethylene,Solvent Utilization,Instruments and Related Products (SIC 38): Open Top Degreasing,Degreasing,Solvent - Degreasing,,Retired,8,Solvent Utilization,1,Degreasing,99,Other,
2415140370,No,Nonpoint,,1999,3/14/2012,,,,Special Naphthas,Solvent Utilization,Instruments and Related Products (SIC 38): Open Top Degreasing,Degreasing,Solvent - Degreasing,,Retired,8,Solvent Utilization,1,Degreasing,99,Other,
2415140385,No,Nonpoint,,1999,3/14/2012,,,,Trichloroethylene,Solvent Utilization,Instruments and Related Products (SIC 38): Open Top Degreasing,Degreasing,Solvent - Degreasing,,Retired,8,Solvent Utilization,1,Degreasing,99,Other,
2415140999,No,Nonpoint,,1999,3/14/2012,,,,Solvents: NEC,Solvent Utilization,Instruments and Related Products (SIC 38): Open Top Degreasing,Degreasing,Solvent - Degreasing,,Retired,8,Solvent Utilization,1,Degreasing,99,Other,
2415145000,No,Nonpoint,,,3/14/2012,,,,Total: All Solvent Types,Solvent Utilization,Miscellaneous Manufacturing (SIC 39): Open Top Degreasing,Degreasing,Solvent - Degreasing,,Active,8,Solvent Utilization,1,Degreasing,99,Other,
2415145300,No,Nonpoint,,1999,3/14/2012,,,,Monochlorobenzene,Solvent Utilization,Miscellaneous Manufacturing (SIC 39): Open Top Degreasing,Degreasing,Solvent - Degreasing,,Retired,8,Solvent Utilization,1,Degreasing,99,Other,
2415145350,No,Nonpoint,,1999,3/14/2012,,,,Perchloroethylene,Solvent Utilization,Miscellaneous Manufacturing (SIC 39): Open Top Degreasing,Degreasing,Solvent - Degreasing,,Retired,8,Solvent Utilization,1,Degreasing,99,Other,
2415145370,No,Nonpoint,,1999,3/14/2012,,,,Special Naphthas,Solvent Utilization,Miscellaneous Manufacturing (SIC 39): Open Top Degreasing,Degreasing,Solvent - Degreasing,,Retired,8,Solvent Utilization,1,Degreasing,99,Other,
2415145385,No,Nonpoint,,1999,3/14/2012,,,,Trichloroethylene,Solvent Utilization,Miscellaneous Manufacturing (SIC 39): Open Top Degreasing,Degreasing,Solvent - Degreasing,,Retired,8,Solvent Utilization,1,Degreasing,99,Other,
2415145999,No,Nonpoint,,1999,3/14/2012,,,,Solvents: NEC,Solvent Utilization,Miscellaneous Manufacturing (SIC 39): Open Top Degreasing,Degreasing,Solvent - Degreasing,,Retired,8,Solvent Utilization,1,Degreasing,99,Other,
2415150000,No,Nonpoint,,,3/14/2012,,,,Total: All Solvent Types,Solvent Utilization,Transportation Maintenance Facilities (SIC 40-45): Open Top Degreasing,Degreasing,Solvent - Degreasing,,Active,8,Solvent Utilization,1,Degreasing,99,Other,
2415150300,No,Nonpoint,,1999,3/14/2012,,,,Monochlorobenzene,Solvent Utilization,Transportation Maintenance Facilities (SIC 40-45): Open Top Degreasing,Degreasing,Solvent - Degreasing,,Retired,8,Solvent Utilization,1,Degreasing,99,Other,
2415150350,No,Nonpoint,,1999,3/14/2012,,,,Perchloroethylene,Solvent Utilization,Transportation Maintenance Facilities (SIC 40-45): Open Top Degreasing,Degreasing,Solvent - Degreasing,,Retired,8,Solvent Utilization,1,Degreasing,99,Other,
2415150370,No,Nonpoint,,1999,3/14/2012,,,,Special Naphthas,Solvent Utilization,Transportation Maintenance Facilities (SIC 40-45): Open Top Degreasing,Degreasing,Solvent - Degreasing,,Retired,8,Solvent Utilization,1,Degreasing,99,Other,
2415150385,No,Nonpoint,,1999,3/14/2012,,,,Trichloroethylene,Solvent Utilization,Transportation Maintenance Facilities (SIC 40-45): Open Top Degreasing,Degreasing,Solvent - Degreasing,,Retired,8,Solvent Utilization,1,Degreasing,99,Other,
